city,name,address,rating,rating_count,new_column_1,new_column_2,new_column_3,new_column_4,new_column_5,new_column_6,new_column_7
"East Jakarta city, Indonesia",Warkop Nyai Sinden,"Jl. H. Hanapi No.14, RT.14/RW.2",5.0,2.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Bangun,"Jl. Cipinang Muara Raya No.4 No.5, RT.4/RW.14",4.6,28.0,1,0,0,1,1,1,1
"East Jakarta city, Indonesia",Disini Ada Warkop,"QVJW+2M2, Jl. Cipinang Muara 3, RT.1/RW.4",5.0,3.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop hitam putih cipinang muara 2,"Jl. Cipinang Muara 2, RT.1/RW.15",4.7,9.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Lopis,"QVJR+P3H, RT.10/RW.4",5.0,8.0,0,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Pancawarna 02,"South Jakarta City, Jakarta, Indonesia",4.8,37.0,1,1,1,1,0,1,1
"East Jakarta city, Indonesia",warkop 6 saudara,"Jl. Delima Raya No.1, RW.1",4.8,17.0,1,0,1,1,1,0,1
"East Jakarta city, Indonesia",Warkop Bang Dut,"QWC8+6RW, RT.9/RW.1",5.0,1.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop DM,"Jl. Nanas II No.45 12, RT.9/RW.3",4.8,28.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Ono Roso,"Jalan kampung jembatan, RT.9/RW.6",3.7,7.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Mas Paijo,"Jl. Sinar Jaya No.26, RT.1/RW.10",5.0,7.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",WARKOP 21,"Jl. Otista 3 No.2, RT.2/RW.1",4.8,9.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop dan Jamu BROGUA,"9, Jl. Cipinang Jaya IIE No.184-18, RT.10/RW.8",5.0,2.0,1,1,1,1,1,1,1
