city,name,address,rating,rating_count,new_column_1,new_column_2,new_column_3,new_column_4,new_column_5,new_column_6,new_column_7
"West Jakarta city, Indonesia",Warkop Mang Unyil,"No., Jl. H. Mading No.75, RT.6/RW.2",5.0,7.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Ropang Rai Raka,"5, Jl. Indraloka Raya No.28, RT.5/RW.6",4.9,10.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",WARKOP ASGAR,"Jl. Jelambar Utama III No.17 10, RT.10/RW.8",3.0,2.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Two Brothers Coffee Shop,"RQCP+Q32, Jl. Tj. Duren Timur IV, RT.13/RW.5",5.0,14.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Arema,"Jl. Tj. Duren Bar. 2 No.10 6, RT.6/RW.4",5.0,1.0,1,1,1,0,1,1,1
"West Jakarta city, Indonesia",Warkop 1980,"Gg. H. Musanif No.24 1, RT.1/RW.8",5.0,4.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia","WARKOP ""RUWET""","RR84+56V, Jalan Gg. IV, RT.8/RW.4",5.0,2.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",warkop Isal,"RQF3+V86, RT.10/RW.6",5.0,1.0,1,0,1,0,1,1,1
"West Jakarta city, Indonesia",Warkop Gels,"Jl. Tanjung Duren Barat IV No.23 11, RT.11/RW.6",5.0,12.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Bercakap Srengseng,"4, Jl. H. Kelik No.79-74, RT.4/RW.8",4.3,32.0,0,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Omid,"Jl. Swadaya Ujung No.9 4, RT.4/RW.17",4.1,19.0,1,1,1,1,1,0,1
"West Jakarta city, Indonesia",Warkop baraya 5/A's Putra,"Jl. Kemanggisan Ilir Raya No.36 2, RT.13/RW.8",5.0,5.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Lay,"Jl. Raya Daan Mogot No.5 7, RT.7/RW.6",5.0,2.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Dua Masa,"Jl. Tanjung Duren Raya No.55, RT.2/RW.5",5.0,1.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Ali Green Garden,"Jl. Adhi Karya No.30, RT.2/RW.5",4.9,22.0,1,1,1,1,1,0,1
"West Jakarta city, Indonesia",Warkop Nia,"RQXG+8H3, RT.9/RW.7",4.7,3.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop DARSAN,"RPCX+99J, Jl. Puri Kembangan, RT.12/RW.3",4.2,20.0,1,1,1,1,1,1,0
"West Jakarta city, Indonesia",Warkop Bogel Gagap,"Blok, Jl. Mangga X Blok T No.9, RT.3/RW.3",4.8,9.0,1,0,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Ipeh,"Jl. Pesing Garden No.90 1, RT.1/RW.8",5.0,10.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",BC SEENKERS...WARKOP PAK GATOT,"RQR8+QHM, Jakarta Barat, RT.3/RW.5",5.0,1.0,1,1,1,1,1,1,0
"West Jakarta city, Indonesia",WARKOP AMEL TANJUNG DUREN,"Gg. Gege RT. 007 / RW. 02 No. 7, RT.4/RW.2",4.0,2.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop PJS,"IXno31., Jl. Tawakal Raya, RT.8/RW.9",4.1,8.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Girl Boss,"Jakarta, Indonesia",3.8,10.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Ai Warkop,"Apartemen Puri Orchard Ruko G21, RT.2/RW.3",5.0,21.0,0,1,1,0,0,1,1
"West Jakarta city, Indonesia",Warkop SAMBAS,"10, Jl. Krendang Sel. Gang Q No.10, RT.5/RW.8",5.0,10.0,1,1,0,1,1,1,1
"West Jakarta city, Indonesia",WARKOP Pancong Dalam Negeri,"Ruko Mediterania, Jl. Meruya Ilir Raya No.5 5, RT.5/RW.8",3.0,2.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Tiga Kawan,"Jl. C No.47 3, RT.3/RW.1",5.0,2.0,1,0,0,1,1,0,1
"West Jakarta city, Indonesia",Warkop Tiga Sodara,"Jl. Kembangan Utara No.60, RT.8/RW.2",5.0,2.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Gaul 24 Slipi,"Jl. Kemanggisan Utama Raya No.3, RT.3/RW.2",4.0,3.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Srengsen,"Jl. Srengseng Raya No.77, RT.6/RW.6",5.0,1.0,1,1,1,1,1,1,1
"West Jakarta city, Indonesia",Warkop Becak,"Jl. Kemanggisan Ilir III No.1, RT.8/RW.1",5.0,3.0,1,1,1,1,1,1,1
