city,name,address,rating,rating_count,new_column_1,new_column_2,new_column_3,new_column_4,new_column_5,new_column_6,new_column_7
"North Jakarta city, Indonesia",Warkop Edu Ndut,"Central Jakarta City, Jakarta, Indonezia","3,7",3.0,0,1,1,1,1,1,1
"North Jakarta city, Indonesia",WARKOP SKSD,Indonezia,"5,0",4.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",WARKOP A BUANG,"Kokan Permata Klp. Gading, Wisata Kuliner Puspomal Kelapa Gading (depan Rukan, Jl. Boulevard Bukit Gading Raya, RT.15/RW.3","4,0",2.0,1,1,1,1,1,0,1
"North Jakarta city, Indonesia",Warkop Bubur Barokah,"Jl. Inspeksi Kali Sunter No.9, RT.9/RW.4","5,0",1.0,1,0,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop B&Y,"West Jakarta City, Jakarta, Indonezia","4,7",195.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Wahyoo Warkop Azka,"Central Jakarta City, Jakarta, Indonezia","5,0",1.0,1,1,1,0,1,1,1
"North Jakarta city, Indonesia",Warkop Tamjog,"we2 no 3a, Jl. Boulevard Raya, RT.13/RW.16","4,4",73.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Mami Gue,"Central Jakarta City, Jakarta, Indonezia","5,0",1.0,1,0,0,1,1,1,1
"North Jakarta city, Indonesia",Warkop Bejo,"BLK. G7, No. 20, Ruko Danau Sunter Utara, JL. Danau Sunter Utara, Sunter Agung, 14350 Jakarta Utara, Indonesia, RT.14/RW.13","5,0",4.0,0,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Cabang Swadaya 02,"Jl. Warakas Raya No.82 1, RT.8/RW.8","5,0",6.0,1,1,1,0,1,0,0
"North Jakarta city, Indonesia",TIBA TIBA WARKOP,"Jl. Dukuh No.23a, RT.008/RW.14","5,0",8.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop sumber barokah,"Central Jakarta City, Jakarta, Indonezia","4,0",1.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Duduk Duduk,"Jl. Mindi No.12, RT.4/RW.18","4,7",42.0,1,1,1,1,1,1,0
"North Jakarta city, Indonesia",Warkop Pak Ade,"Central Jakarta City, Jakarta, Indonezia","5,0",3.0,1,1,1,1,1,1,0
"North Jakarta city, Indonesia",Bukan Warkop Biasa,"jl sindang raya No.1, RT.9/RW.3","4,9",11.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop GMR,"East Jakarta City, Jakarta, Indonezia","5,0",2.0,1,1,1,1,0,0,1
"North Jakarta city, Indonesia",Warkop sahabat,"Jl. Warakas V Gg. 5 No.98, RT.12/RW.9","5,0",1.0,1,0,1,1,1,1,1
